Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
-0.4781852898216663,0.4967497120688283,0.6488421178402772,51,0.258819045102521,-0.9659258262890682,0
-0.4564627812059648,0.4864777266978983,0.2227880933799923,51,1.2246467991473532e-16,-1.0,0
-0.4564627812059648,0.4967497120688283,-0.2032659310802924,3,-0.2588190451025208,-0.9659258262890684,0
-0.8257454276728842,0.907629126906024,1.074896142300562,51,-0.4999999999999997,-0.8660254037844388,0
-1.1950280741398034,1.31850854174322,0.2227880933799923,51,-0.7071067811865471,-0.7071067811865479,0
-1.108138039676999,1.2106526953484558,-0.2032659310802924,3,-0.8660254037844384,-0.5000000000000004,0
-0.6736878673629763,0.6816454487455664,-0.2032659310802924,1,-0.9659258262890684,-0.2588190451025206,0
-0.2609602036646549,0.1783181655700015,-0.2032659310802924,1,-1.0,-1.8369701987210294e-16,100
0.0865999341865637,-0.2479692273235889,-0.2032659310802924,2,-0.9659258262890684,0.2588190451025203,50
0.3038250203435751,-0.4893608835404415,-0.2032659310802924,3,-0.8660254037844386,0.5000000000000001,50
0.5644951237319895,-0.6948005909590393,-0.2032659310802924,1,-0.7071067811865477,0.7071067811865474,50
0.7817202098890009,-0.8694243422648475,-0.2032659310802924,3,-0.5000000000000004,0.8660254037844384,50
0.8034427185047008,-0.9875521740305412,0.2227880933799923,51,-0.2588190451025215,0.965925826289068,50
0.7382751926575981,-1.0748640496834454,-0.2032659310802924,3,0.0,1.0,25
0.7382751926575981,-1.0902720277398403,-0.2032659310802924,3,0.2588190451025207,0.9659258262890684,25
0.8034427185047008,-1.0594560716270505,-0.2032659310802924,3,0.4999999999999999,0.8660254037844387,25
1.4116729597443338,-1.1775839033927444,-0.2032659310802924,3,0.7071067811865475,0.7071067811865476,25
2.3022958129880813,-1.2546237936747184,-0.2032659310802924,3,0.8660254037844386,0.5000000000000001,25
2.041625709599667,-0.9721441959741464,-0.2032659310802924,3,0.9659258262890684,0.2588190451025207,50
0.977222787430311,-0.3044651468637034,-0.2032659310802924,3,1.0,6.123233995736766e-17,50
-0.499907798437367,0.7997732805112601,-0.2032659310802924,3,0.9659258262890684,-0.2588190451025206,100
-0.8474679362885856,0.9898050098734632,-0.2032659310802924,3,0.8660254037844387,-0.4999999999999998,0
-0.3261277295117576,0.3837578729885993,-0.2032659310802924,3,0.7071067811865476,-0.7071067811865475,0
-0.1523476605861491,0.2091341216827912,-0.2032659310802924,1,0.4999999999999999,-0.8660254037844387,0
-0.2609602036646549,0.2810380192793004,-0.2032659310802924,1,0.258819045102521,-0.9659258262890682,0
-0.2826827122803556,0.3323979461339499,-0.2032659310802924,0,1.2246467991473532e-16,-1.0,0
-0.3912952553588613,0.4299818071577838,-0.2032659310802924,0,-0.2588190451025208,-0.9659258262890684,0
-0.8474679362885856,0.9333090903333487,-0.2032659310802924,0,-0.4999999999999997,-0.8660254037844388,0
-1.260195599986907,1.4366363735089134,2.353058215681416,53,-0.7071067811865471,-0.7071067811865479,0
-1.3905306516811142,1.5496282125891423,0.6488421178402772,51,-0.8660254037844384,-0.5000000000000004,0
-1.064693022445597,1.1336128050664815,-0.2032659310802924,3,-0.9659258262890684,-0.2588190451025206,0
-0.8257454276728842,0.7484133536566107,-0.2032659310802924,3,-1.0,-1.8369701987210294e-16,100
-0.1523476605861491,-0.0836174613887106,2.353058215681416,71,-0.9659258262890684,0.2588190451025203,50
0.173489968649368,-0.4174569859439322,1.5009501667608467,71,-0.8660254037844386,0.5000000000000001,50
0.4341600720377823,-0.6280326860479951,-0.2032659310802924,0,-0.7071067811865477,0.7071067811865474,50
0.6079401409633909,-0.7872484592974084,-0.2032659310802924,3,-0.5000000000000004,0.8660254037844384,50
0.8034427185047008,-0.9413282398613568,0.2227880933799923,71,-0.2588190451025215,0.965925826289068,50
0.6513851581947938,-1.0183681301433312,-0.2032659310802924,3,0.0,1.0,25
0.6079401409633909,-1.0697280569979806,-0.2032659310802924,1,0.2588190451025207,0.9659258262890684,25
